id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal
P150S03E067,adquisicion de predios para la construccion y reactivacion productiva,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,3565837.6499999994,1004084.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565837.6499999994,1004084.5
P1510S09E188,direccionamientos tecnicos para la creacion de una microempresa productora de dulces artesanales en la asociaci,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,27000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,6000.0
P1511S09E188,instruccion tecnica continua sobre el manejo de post-cosecha y elaboracion de productos a partir del cacao fino,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,27000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,6000.0
P1512S09E188,seguridad alimentaria en la cadena productiva de la leche para su industrializacion en la asociacion ganadera (,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,27000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,6000.0
P1513S09E188,plan de manejo para mitigar impactos ambientales negativos generados por el sistema productivo del humedal la segua de la provincia de manabi,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,119991.35999999999,14987.04,0.0,0.0,0.0,0.0,0.0,0.0,119991.35999999999,14987.04
P1514S09E188,control del consumo de especies endemicas de la comunidad el humedal (la segua) y su influencia en la alimentacion para el buen vivir,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,44472.04999999999,7374.09,0.0,0.0,0.0,0.0,0.0,0.0,44472.04999999999,7374.09
P1515S09E188,formacion sobre produccion ecologica y tecnicas agroindustriales a productores agropecuarios de comunidades del humedal la segua,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,107449.16999999998,6000.0,41018.479999999996,5200.0,0.0,0.0,0.0,0.0,148467.64999999997,11200.0
P1516S09E188,plan de accion para reactivar el sector turistico del balneario platanales y mercado central calceta manabi ecuador.,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,372000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,372000.0,18000.0
P1517S09E188,lineamientos para el manejo y aprovechamiento sostenible de humedales en la provincia de manabi- ecuador,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,38434.5,10287.0,11129.039999999999,3923.1,0.0,0.0,0.0,0.0,49563.54,14210.1
P1518S09E188,seleccion de hibridos f1 de cafe arabigo y propagacion clonal usando herramientas biotecnologicas,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,60977.2,9027.6,41430.18,9561.369999999999,0.0,0.0,22676.92,1876.0,125084.3,20464.97
P1519S09E188,seleccion de clones promisorios de cacao de alta productividad y calidad en la provincia de manabi,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,153638.74000000002,23659.219999999998,79883.35,23399.5,0.0,0.0,22652.05,3075.58,256174.14,50134.3
P151S03E067,dotacion de un inmueble adecuado en espacio y diseno para la secretaria nacional de la administracion publica,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,1569021.47,344129.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569021.47,344129.52
P1520S09E188,caracterizacion morfofisiologica de dos especies de pitahaya con potencal comercial en el valle del rio carriza,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,71665.82,15601.95,28739.2,20355.75,0.0,0.0,24190.02,2636.95,124595.04000000001,38594.649999999994
P1521S09E188,valoracion nutritivas y fermentativas de los residuos agropecuarios y su conservacion mediante ensilado,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,72000.0,4000.0,43814.18,2725.74,0.0,0.0,20086.4,0.0,135900.58,6725.74
P1522S09E188,aprovechamiento de lactosuero dulce en el desarrollo de bebidas lacteas fermentadas con potencial agroindustrial,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,51885.9,3678.14,47796.11000000001,5240.46,0.0,0.0,11305.42,807.96,110987.43000000001,9726.560000000001
P1523S09E188,suplementacion de aceites esenciales de oregano (origanum vulgare l) en pollos de engorde,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,71833.17,18233.17,44979.64,6000.0,0.0,0.0,10565.6,803.2,127378.41,25036.37
P1524S09E188,digestibilidad in situ y valor nutricional del pasto saboya asociadas a tres leguminosas forrajeras nativas,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,90598.75,3998.75,24000.0,6000.0,2476.62,860.46,9963.62,940.2,127038.98999999999,11799.41
P1525S09E188,comportamiento epidemiologico y caracterizacion de la leptospirosis en el ganado porcino y su influencia en los,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,60978.99,13141.96,59605.36,0.0,0.0,0.0,1478.4,0.0,122062.75,13141.96
P1526S09E188,forraje de camote ensilado con residuos fibrosos de maiz como alimento para bovinos en crecimiento,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,56346.63,2346.63,40438.72,0.0,0.0,0.0,0.0,0.0,96785.35,2346.63
P1527S09E188,gestion de calidad para la atencion al cliente en la cooperativa de transporte intraprovincial san cristobal de bolivar,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,55712.130000000005,8114.0,13621.919999999998,3993.1000000000004,0.0,0.0,0.0,0.0,69334.05,12107.1
P1528S09E188,mejora de la gestion de calidad para el desempeno del cliente interno de la empresa emaars-ep,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,35887.5,5964.05,21622.51,1815.9,0.0,0.0,0.0,0.0,57510.009999999995,7779.950000000001
P1529S09E188,mejoramiento del estado sanitario y productivo del cacao a traves de podas fitosanitarias y buenas practicas agr,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,56132.39,10699.17,26334.0,3118.0,0.0,0.0,983.29,0.0,83449.68,13817.17
P152S03E067,estudios definitivos para la reconstruccion y reactivacion productiva,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,2508000.0,0.0,1452683.6499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960683.6499999994,0.0
P1530S09E188,personal academico-servicios profecionales o contratos tecnicos especializados de acesoria investigacion profesional y tecnica 2016-2019,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,3071763.95,1641634.62,1867474.3099999998,1458357.9000000001,0.0,0.0,0.0,0.0,4939238.26,3099992.5200000005
P1531S09E188,metodologia eder aplicable en proyectos de infraestructura tecnologica,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,46196.159999999996,14391.039999999999,17454.79,1534.92,0.0,0.0,0.0,0.0,63650.95,15925.96
P1532S09E188,erradicacion de trabajo informal dentro del botadero de residuos solidos el mirador del canton bolivar mediante plan para dotar de empleo digno a los recicladores del sitio,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,236200.04,13611.98,0.0,0.0,0.0,0.0,0.0,0.0,236200.04,13611.98
P1533S09E188,arborizacion con prosopis juliflora en areas de pastoreos de sistemas vacunos del sitio sarampion,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,61143.49,7741.0599999999995,12743.36,1761.4299999999998,0.0,0.0,0.0,0.0,73886.85,9502.49
P1534S09E188,lineamientos para el desarrollo del turismo rural sostenible en la comunidad julian parroquia quirogacanton bolivar.,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,39800.0,12000.0,12800.0,1600.0,0.0,0.0,0.0,0.0,52600.0,13600.0
P1535S09E188,mantenimiento de la infraestructura fisica institucional 2018-2021,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,2530645.65,1471047.7399999998,2133737.73,1263581.53,0.0,0.0,587964.4,42229.65,5252347.78,2776858.9199999995
P1536S09E188,ciudad de la investigacion innovacion y desarrollo agropecuario (ciidea),escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,1200000.0,175426.84,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,175426.84
P1537S09E188,analisis del impacto socioeconomico en el buen vivir de los afiliados a las cooperativas de ahorro y credito ec,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,22500.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,17500.0
P1538S09E188,seroprevalencia de la infeccion por trypanosoma cruzi en las poblaciones de arrastradero y el limon - calceta -,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,25489.12,2318.4,0.0,0.0,0.0,0.0,0.0,0.0,25489.12,2318.4
P1539S09E188,biotecnologias reproductivas para la produccion de embriones bovinos,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,89756.1,27931.65,24000.0,18000.0,0.0,0.0,0.0,0.0,113756.1,45931.65
P153S03E067,adecuacion y mejoramiento integral del edificio gobierno zonal de guayaquil,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,7760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7760.0,0.0
P1540S09E188,programa acuaponico (cultivo de peces y hortalizas) para desarrollo sostenible de comunidades rurales en funcio,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,22500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,2500.0
P1541S09E188,implementacion de material para facilitar el autoaprendizaje del idioma ingles en el centro de idiomas de la es,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,22455.2,2455.2,0.0,0.0,0.0,0.0,0.0,0.0,22455.2,2455.2
P1542S09E188,sistema multiplataforma para el procesamiento de informacion de los pequenos productores de cacao del canton bolivar. siembra y produccion,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,47077.549999999996,13346.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,47077.549999999996,13346.400000000001
P1543S09E188,caracterizacion y mejora de la calidad higienico sanitaria de la leche en los sistemas bovinos de doble proposi,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,35859.69,6354.1,0.0,0.0,0.0,0.0,0.0,0.0,35859.69,6354.1
P1544S09E188,manejo sostenible de los recursos hidricos en la zona de influencia del sistema carrizal-chone,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,25612.08,11036.48,0.0,0.0,0.0,0.0,0.0,0.0,25612.08,11036.48
P1545S09E188,sustentabilidad del carbono en el suelo detectado a traves de imagenes espectrales para el uso de servicios amb,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,35817.0,14874.0,0.0,0.0,0.0,0.0,0.0,0.0,35817.0,14874.0
P1546S09E188,utilizacion del jacinto de agua (eichhomia cressipes solms) en la produccion de bioabono liquido por medio de p,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,21513.390000000003,5426.780000000001,0.0,0.0,0.0,0.0,0.0,0.0,21513.390000000003,5426.780000000001
P1547S09E188,camas biologicas reductoras de contaminacion de suelos y aguas por residuos de plaguicidas en el valle del rio carrizal,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,68837.12000000001,2483.4700000000003,0.0,0.0,0.0,0.0,0.0,0.0,68837.12000000001,2483.4700000000003
P1548S09E188,geocircuito turistico en la cordillera costanera de la provincia de manabi: tramo distrito jama-pedernales,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,22500.0,1283.92,9900.0,7700.0,0.0,0.0,0.0,0.0,32400.0,8983.92
P1549S09E188,modelo y procedimiento metodologico para la gestion local turistica y buen vivir desde la universidad,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,27984.56,20609.100000000002,0.0,0.0,0.0,0.0,0.0,0.0,27984.56,20609.100000000002
P154S03E067,ejecucion de preinversion de proyectos de gestion inmobiliaria para entidades del sector publico,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,10954293.16,6319509.779999999,0.0,0.0,982163.6,0.0,0.0,0.0,0.0,0.0,11936456.76,6319509.779999999
P154S06E070,ejecucion de preinversion de proyectos de gestion inmobiliaria para entidades del sector publico,ministerio de defensa nacional,sectorial defensa nacional,9572200.399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9572200.399999999,0.0
P1550S09E188,modelo y procedimiento de gestion que contribuya al mejoramiento de la explotacion del alojamiento turistico pa,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,76873.72,18235.98,0.0,0.0,0.0,0.0,0.0,0.0,76873.72,18235.98
P1551S09E188,linea base para la generacion de paisajes culturales como nueva alternativa de desarrollo turistico caso de est,escuela superior politecnica agropecuaria de manabi manuel felix lopez,sectorial educacion,0.0,0.0,36000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,4000.0
P1552S09E189,implementacion del sistema de evacuacion y perifoneo en los edificios academicos de la universidad de las fuerza,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,1020679.08,68640.36,0.0,0.0,0.0,0.0,0.0,0.0,1020679.08,68640.36
P1553S09E189,diseno contruccion e instalacion de escaleras y puertas de emergencia para los edificios de la universidad de la,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,3978456.0,0.0,2724653.96,2114237.8600000003,0.0,0.0,0.0,0.0,6703109.96,2114237.8600000003
P1554S09E189,proyectos de investigacion en el marco del regimen de desarrollo nacional 2017,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,1753240.2199999997,493082.42,62009.899999999994,48653.45999999999,0.0,0.0,0.0,0.0,1815250.1199999996,541735.88
P1555S09E189,publicaciones indexadas 2018 y movilidad con fines de investigacion,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,4173875.3200000003,951228.73,94494.82,0.0,0.0,0.0,0.0,0.0,4268370.140000001,951228.73
P1556S09E189,proyectos de investigacion en el marco del regimen de desarrollo nacional 2018,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,3651476.43,728195.85,279469.79,43663.36,0.0,0.0,0.0,0.0,3930946.22,771859.21
P1557S09E189,becas para formacion de phd en areas no cubiertas por la senescyt 2018,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,10273697.02,3266042.5899999994,52633.509999999995,0.0,0.0,0.0,0.0,0.0,10326330.53,3266042.5899999994
P1558S09E189,diseno implementacion adecuacion y equipamiento de las instalaciones del hangar del cicte para facilitar el proc,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,2056081.2299999997,203669.21000000002,1940281.8199999998,176945.61,0.0,0.0,0.0,0.0,3996363.05,380614.82
P1559S09E189,implementacion del sistema de control e inventario con tecnologia rfid para la biblioteca alejandro segovia en e,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,1114882.02,0.0,855074.9199999998,556677.0599999999,0.0,0.0,0.0,0.0,1969956.94,556677.0599999999
P155S03E067,recuperacion arquitectonica rediseno de ingenierias y sistema de contencion para el malecon de vinces,servicio de gestion inmobiliaria del sector publico inmobiliar,sectorial administrativo,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120000.0,0.0
P1560S09E189,proyecto de prestacion de servicios vinculacion con la colectividad ejecutado por los departamentos 2016,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,115208.0,73472.0,0.0,0.0,0.0,0.0,0.0,0.0,115208.0,73472.0
P1561S09E189,escuela de conduccion de la espe ep,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,1720174.1699999997,521978.22000000003,173292.03,116712.72,0.0,0.0,0.0,0.0,1893466.1999999997,638690.9400000001
P1562S09E189,gestion de las actividades academicas y administrativas de la unidad de educacion continua de la universidad de las fuerzas armadas espe-l 2018,universidad de las fuerzas armadas espe,sectorial educacion,0.0,0.0,1188000.0,268911.69000000006,79921.9,0.0,0.0,0.0,0.0,0.0,1267921.9,268911.69000000006
